generated_at,attestation_chain,status,method,iso3,iso2,country,subregion,upgrade_queue_class,source_name,agency,source_url,retrieval_url,retrieval_status,http_status,content_type,retrieval_bytes,retrieval_note,extraction_level,source_evidence_type,source_station_id,source_station_name,station_area,source_station_type,source_station_category,latitude,longitude,coordinate_available,pm25_signal,pollutants_listed,live_pm25_value,source_station_count_claim,source_count_basis,openaq_country_rows,nearest_openaq_location_id,nearest_openaq_location_name,nearest_openaq_distance_km,nearest_openaq_within_5km,best_openaq_name_overlap,name_overlap_with_openaq,non_claim
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,5,РОР №5 - Almalyk,,station marker,4.29,40.845278,69.615,True,True,PM2.5; SO2; NO2,0.006,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,4902926,Sputnik-4,51.248,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,4,РОР №3 - Almalyk,,station marker,4.46,40.867778,69.566944,True,True,PM2.5; PM10; SO2; NO2; O3,0.003,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,4902926,Sputnik-4,46.797,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,UZB,UZ,Uzbekistan,Central and West Asia,baseline_top5_and_positive_gdp_residual,Interactive map of atmospheric air quality,Uzhydromet,https://monitoring.meteo.uz/en/map,https://monitoring.meteo.uz/api/maps,retrieved,200,application/json; charset=UTF-8,192606,,station_coordinates,official_air_quality_map_api,3,РОР №1 - Almalyk,,station marker,2.48,40.856275,69.592419,True,False,SO2; NO2; NO,,26 cities; 66 stationary pollution observation points; 23 automatic stations,Uzhydromet public maps API station marker rows; source page count claim still needs reconciliation.,4,4902926,Sputnik-4,49.112,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,TJK,TJ,Tajikistan,Central and West Asia,baseline_top5_monitor_metadata,Official explanation on atmospheric air pollution ranking,Hydrometeorology Agency,https://www.meteo.tj/en/news/2026/04/04/-351,https://www.meteo.tj/en/news/2026/04/04/-351,retrieved,200,text/html; charset=UTF-8,32579,,station_names_only,official_web_statement,TJK_DUSHANBE_AUTOMATIC,Dushanbe automatic station,Dushanbe,automatic air-quality monitoring station,,,,False,True,PM10; PM2.5; PM1; gases; meteorological parameters,,1 automatic station in Dushanbe referenced,"Hydrometeorology Agency page states that a Dushanbe automatic station measures PM10, PM2.5, PM1, gases, and meteorological parameters.",7,,,,False,1,True,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,KUTS,Kutaisi - Lado Asatiani St.№98,,air.gov.ge hourly station,ქალაქის გზისპირა სადგური,42.249081,42.693868,True,True,PM10; PM2.5,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,71.247,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,BTUM,Batumi - T. Abuseridze Street №1,,air.gov.ge hourly station,ქალაქის გზისპირა სადგური,41.640908,41.624101,True,True,PM10; PM2.5,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,182.376,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,TSRT,Tbilisi - Akaki Tsereteli ave. №105,,air.gov.ge hourly station,ქალაქის გზისპირა სადგური,41.7419,44.77931,True,True,CO; NO2; O3; PM10; PM2.5; SO2,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,144.409,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,KZBG,Tbilisi - Kazbegi Ave. near Vaso Godziashvili Garden,,air.gov.ge hourly station,ქალაქის გზისპირა სადგური,41.7249,44.75426,True,True,CO; NO2; O3; PM10; PM2.5; SO2,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,144.084,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,VRKT,"Tbilisi - Varketili 3, IIIa m/d, near №325",,air.gov.ge hourly station,ქალაქის გზისპირა სადგური,41.707278,44.875532,True,True,NO2; O3; PM10; PM2.5; SO2,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,152.996,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,RST18,Rustavi - Batumi Street No. 19,,air.gov.ge hourly station,ქალაქის ფონური სადგური,41.5462,45.0145,True,True,CO; O3; PM10; PM2.5; SO2,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,173.451,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,AGMS,Tbilisi - Davit Agmashenebeli Ave. № 73a,,air.gov.ge hourly station,ქალაქის ფონური სადგური,41.708829,44.799661,True,True,PM10; PM2.5,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,148.092,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,ORN01,Tbilisi - Marshal Gelovani Avenue №34,,air.gov.ge hourly station,ქალაქის ფონური სადგური,41.750951,44.769115,True,True,CO; O3; PM10; PM2.5; SO2,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,143.112,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,ORN02,Rustavi - Friendship Ave. №35a,,air.gov.ge hourly station,ქალაქის ფონური სადგური,41.557951,44.984443,True,True,NO2; O3; PM10; PM2.5,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,170.718,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,ORN03,"Batumi - Batumi Central Park, 6 May Park",,air.gov.ge hourly station,ქალაქის ფონური სადგური,41.647864,41.629368,True,True,NO2; O3; PM10; PM2.5,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,181.571,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,ORN04,Kutaisi-Ninoshvili Street and D.Aghmashenebeli Ave.,,air.gov.ge hourly station,ქალაქის ფონური სადგური,42.262504,42.692266,True,True,NO2; O3; PM10; PM2.5,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,70.6,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,ORN05,Zugdidi - Rustaveli Street №192,,air.gov.ge hourly station,ქალაქის ფონური სადგური,42.50743,41.858073,True,True,NO2; O3; PM10; PM2.5; SO2,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6131252,Oni Public School,129.648,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,ORN06,Mestia town,,air.gov.ge hourly station,ქალაქის ფონური სადგური,43.048754,42.746447,True,True,NO2; O3; PM10; PM2.5,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6131252,Oni Public School,76.593,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,ORN07,Telavi-Kvirike Didi Street №43,,air.gov.ge hourly station,ქალაქის ფონური სადგური,41.916287,45.465198,True,True,CO; NO2; O3; PM10; PM2.5; SO2,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,182.311,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,ORN08,Akhaltsikhe-Aspindza Street №18,,air.gov.ge hourly station,ქალაქის ფონური სადგური,41.640024,42.991781,True,True,CO; NO2; O3; PM10; PM2.5; SO2,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,110.621,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,GEO,GE,Georgia,Central and West Asia,positive_gdp_residual_monitor_metadata,Modern ambient air quality monitoring station opened in Mestia,National Environment Agency,https://nea.gov.ge/En/News/1287,https://air.gov.ge/api/get_data_1hour/?from_date_time=2026-06-17T07:00:00&to_date_time=2026-06-19T07:00:00&station_code=all&municipality_id=all&substance=all&format=json,retrieved,200,application/json,272334,,station_coordinates,official_hourly_station_api,01005,Tazakendi (working in test mode),Tazakendi (working in test mode),air.gov.ge hourly station,ქალაქგარე სადგური,41.5048166666667,45.05195,True,True,NO2; PM10; PM2.5; SO2,,18 ambient air quality monitoring stations; 15 automatic; 3 mobile,air.gov.ge hourly API station list; NEA source count claim says 18 stations including automatic and mobile units.,2,6117861,Racha Antiquities Study and Protection Fund,178.85,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,Konsentrasi Partikulat PM2.5,BMKG,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,retrieved,200,text/html;charset=utf-8,132139,,station_coordinates,official_pm25_portal_nuxt_payload,pm25_kmy3,Kemayoran,,BMKG PM2.5 portal location,Sedang,-6.15599,106.84251,True,True,PM2.5,52.4,,BMKG Nuxt listPm25 payload parsed from the official PM2.5 portal.,36,2071976,Krukut,2.734,True,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,Konsentrasi Partikulat PM2.5,BMKG,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,retrieved,200,text/html;charset=utf-8,132139,,station_coordinates,official_pm25_portal_nuxt_payload,pm25_msg,Pesawaran,,BMKG PM2.5 portal location,Sedang,-5.17,105.178,True,True,PM2.5,44.8,,BMKG Nuxt listPm25 payload parsed from the official PM2.5 portal.,36,6051931,West Jakarta Mayor Office,206.278,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,Konsentrasi Partikulat PM2.5,BMKG,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,retrieved,200,text/html;charset=utf-8,132139,,station_coordinates,official_pm25_portal_nuxt_payload,pm25_smg,Semarang,,BMKG PM2.5 portal location,Sedang,-6.985,110.381,True,True,PM2.5,42.2,,BMKG Nuxt listPm25 payload parsed from the official PM2.5 portal.,36,3037147,Wedomartani,84.541,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,Konsentrasi Partikulat PM2.5,BMKG,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,retrieved,200,text/html;charset=utf-8,132139,,station_coordinates,official_pm25_portal_nuxt_payload,pm25_mdn2,Medan,,BMKG PM2.5 portal location,Sedang,3.59,98.85,True,True,PM2.5,35.2,,BMKG Nuxt listPm25 payload parsed from the official PM2.5 portal.,36,5586536,USU,26.648,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,Konsentrasi Partikulat PM2.5,BMKG,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,retrieved,200,text/html;charset=utf-8,132139,,station_coordinates,official_pm25_portal_nuxt_payload,pm25_yky,Sleman,,BMKG PM2.5 portal location,Sedang,-7.731,110.354,True,True,PM2.5,34.8,,BMKG Nuxt listPm25 payload parsed from the official PM2.5 portal.,36,4047633,Yogyakarta,5.028,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,Konsentrasi Partikulat PM2.5,BMKG,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,retrieved,200,text/html;charset=utf-8,132139,,station_coordinates,official_pm25_portal_nuxt_payload,pm25_mrs,Maros,,BMKG PM2.5 portal location,Sedang,-4.997,119.57,True,True,PM2.5,23.5,,BMKG Nuxt listPm25 payload parsed from the official PM2.5 portal.,36,6404859,Umadawa,611.011,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,Konsentrasi Partikulat PM2.5,BMKG,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,retrieved,200,text/html;charset=utf-8,132139,,station_coordinates,official_pm25_portal_nuxt_payload,pm25_pbb,Bengkulu,,BMKG PM2.5 portal location,Sedang,-3.865,102.312,True,True,PM2.5,20.5,,BMKG Nuxt listPm25 payload parsed from the official PM2.5 portal.,36,6103913,SD Muhammadiyah 18 Palembang,286.343,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,Konsentrasi Partikulat PM2.5,BMKG,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,retrieved,200,text/html;charset=utf-8,132139,,station_coordinates,official_pm25_portal_nuxt_payload,pm25_plb4,Musi 2 Palembang,,BMKG PM2.5 portal location,Sedang,-3.031,104.72,True,True,PM2.5,15.3,,BMKG Nuxt listPm25 payload parsed from the official PM2.5 portal.,36,6103954,SD Muhammadiyah 1 Palembang,5.659,False,1,True,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,Konsentrasi Partikulat PM2.5,BMKG,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,retrieved,200,text/html;charset=utf-8,132139,,station_coordinates,official_pm25_portal_nuxt_payload,pm25_bjb2,Banjarbaru,,BMKG PM2.5 portal location,Baik,-3.475,114.856,True,True,PM2.5,13.7,,BMKG Nuxt listPm25 payload parsed from the official PM2.5 portal.,36,6144741,STT Satyabhakti,551.004,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,Konsentrasi Partikulat PM2.5,BMKG,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,retrieved,200,text/html;charset=utf-8,132139,,station_coordinates,official_pm25_portal_nuxt_payload,pm25_jm3,Kota Jambi,,BMKG PM2.5 portal location,Baik,-1.63,103.64,True,True,PM2.5,13.3,,BMKG Nuxt listPm25 payload parsed from the official PM2.5 portal.,36,6103913,SD Muhammadiyah 18 Palembang,186.763,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
2026-06-19T07:14:55Z,ai-first,computed,air_monitoring_regulator_station_extraction_v1,IDN,ID,Indonesia,Southeast Asia,positive_gdp_residual_monitor_metadata,Konsentrasi Partikulat PM2.5,BMKG,https://www.bmkg.go.id/kualitas-udara/pm25,https://www.bmkg.go.id/kualitas-udara/pm25/pm25_kmy3,retrieved,200,text/html;charset=utf-8,132139,,station_coordinates,official_pm25_portal_nuxt_payload,pm25_ptn2,Mempawah,,BMKG PM2.5 portal location,Baik,0.124,110.456,True,True,PM2.5,11.6,,BMKG Nuxt listPm25 payload parsed from the official PM2.5 portal.,36,6313205,SD Muhammadiyah 6/14 Palembang,722.181,False,0,False,"This official-source extraction pass does not validate monitor grade, does not prove a monitor exists or does not exist outside OpenAQ, and does not compute station-radius population coverage."
